11,https://github.com/cloudfoundry/uaa,5dc5ca9176ed5baa870680d99f37e7e559dddc5,better parsing of attributes,pos
12,https://github.com/spring-projects/spring-framework,246a6db1cad205ca9b6fca00c544ab7443ba202,"Selector header name is exposed for configuration

Issue: SPR-16732",pos
13,https://github.com/apache/tomcat80,0f76016a4ec45635e450ada9c84ff7ee0c5f3799,"Explicitly configure allowed credential types

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1767656 13f79535-47bb-0310-9956-ffa450edef68",pos
14,https://github.com/bcgit/bc-java,843c2e60f67d71faf81d236f448ebbe56c62c647,"Added header validation for INTEGER/ENUMERATED
Added additional validations for DSA/ECDSA signature parsing.",pos
15,https://github.com/apache/camel,e922f89290f236f3107039de61af0375826bd96d,CAMEL-7123 Enable the xml transformer security processing feature by default,pos
16,https://github.com/FasterXML/jackson-databind,e8f043d1aac9b82eee907e0f0c3abbdea723a935,Fix #1680,pos
17,https://github.com/apache/kafka,47c2753496875db2849065ad91ee03c7c842c8e,"MINOR: Test SASL authorization id

Author: Rajini Sivaram <rajinisivaram@googlemail.com>

Reviewers: Ismael Juma <ismael@juma.me.uk>

Closes #3766 from rajinisivaram/MINOR-sasl",pos
18,https://github.com/apache/struts,54e5c912ebd9a1599bfcf7a719da17c28127bbe,"WW-4090 Removes double evaluation of parsed expression

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_2_X@1488897 13f79535-47bb-0310-9956-ffa450edef68",pos
19,https://github.com/cloudfoundry/uaa,24bc5ade80560cedb9300940d2b398163ab0dc6,"Validate client ID

[#143893217] https://www.pivotaltracker.com/story/show/143893217",pos
20,https://github.com/apache/tomcat,0351f661e9219a0682df1d2a9265c518438279c6,"Merged revision 1198640 from tomcat/trunk:
Restore handleQueryParameters() call that was lost in r1189882

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1198641 13f79535-47bb-0310-9956-ffa450edef68",pos
21,https://github.com/apache/tomcat,86b2e436099cb48f30dad950175c5beeeb763756," Make timing attacks against the Realm implementations harder. (schultz)

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1758499 13f79535-47bb-0310-9956-ffa450edef68",pos
22,https://github.com/apache/cxf,1338469,Doing a better bytes comparison in some of JAXRS OAuth2/Jose code,pos
23,https://github.com/hibernate/hibernate-validator,c489416f699a46859c134796b3ccfea41ef3ce52,HV-912 Wrapping call to JAXBContext#newInstance() and Unmarshaller#unmarshal() into privileged actions,pos
24,https://github.com/apache/poi,d72bd78c19dfb7b57395a66ae8d9269d59a87bd2,"Fix bug #56164 - Tidy up the OPC SAX setup code with a new common Helper

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1569991 13f79535-47bb-0310-9956-ffa450edef68",pos
25,https://github.com/ESAPI/esapi-java-legacy,41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f,"Fix for Google Issue #306 and changes to address the side effects of the fix (i.e., the removal of the deprecated ESAPI 1.4 encrypt() / decrypt() methods from the Encryptor interface).",pos
26,https://github.com/apache/hive,63df42966cf44ffdd20d3fcdcfb70738c0432ab,"HIVE-18788: Clean up inputs in JDBC PreparedStatement (Daniel Dai, reviewed by Thejas Nair)",pos
27,https://github.com/sebfz1/wicket-jquery-ui,3e8cfdcb0f8e6e0cf0da01e74501afb5c9bff0f,"Plugins: Editor, added OWASP sanitizer",pos
28,https://github.com/hibernate/hibernate-validator,c9525ca544b1281e2b7c7347e86e87c86dc1dc6e,HV-912 Not exposing accessible-made members,pos
29,https://github.com/jythontools/jython,4c337213bd2964bb36cef2d31509b49647ca6f2a,"Do not deserialize PyFunction objects. Fixes #2454

Instead use standard Python pickling; or subclass PyFunction.",pos
30,https://github.com/apache/poi,cd6236c74b55763a27e3e9b5f269c28bc9c98419,"#52372 - OutOfMemoryError parsing a word file

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1793602 13f79535-47bb-0310-9956-ffa450edef68",pos
31,https://github.com/apache/activemq,6f03921b31d9fefeddb0f4fa63150ed1f94a14b,https://issues.apache.org/jira/browse/AMQ-6013 - restrict classes which can be serialized inside the broker,pos
32,https://github.com/apache/shiro,b15ab927709ca18ea4a02538be01919a19ab65af,"Added fix to adjust how the servlet context path is handled

Based on a thread from the Servlet Expert Group",pos
33,https://github.com/apache/hadoop,cedc28d4ab2a27ba47e15ab2711218d96ec88d2,Additional check when unpacking archives. Contributed by Jason Lowe and Akira Ajisaka.,pos
34,https://github.com/jenkinsci/jenkins,566a8ddb885f0bef9bc848e60455c0aabbf0c1d3,[SECURITY-499] Sanitize user id <-> filename conversion,pos
35,https://github.com/apache/tomcat,a4bfa01d4e6fd677f6831ab7b3e513c8b94c6185,"Review comments from kkolinko for parameter parsing improvements

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1194917 13f79535-47bb-0310-9956-ffa450edef68",pos
36,https://github.com/cloudfoundry/uaa,ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2,Clean up queries and add zone Id,pos
37,https://github.com/jenkinsci/jenkins,fbf96734470caba9364f04e0b77b0bae7293a1ec,[FIXED SECURITY-79] Prevent (private security realm) usernames from being guessed.,pos
38,https://github.com/apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,COMPRESS-463 throw exception when detecting a truncated stored entry,pos
39,https://github.com/apache/geronimo,67dda0760bb0925ead201ddd5d809ff53686d63f,"GERONIMO-4597 Validate Web Admin Console input - fixes for CVE-2008-5518, CVE-2009-0038, and CVE-2009-0039

git-svn-id: https://svn.apache.org/repos/asf/geronimo/server/trunk@758297 13f79535-47bb-0310-9956-ffa450edef68",pos
40,https://github.com/apache/tomcat,3e5b0455483eed55752047073e92403bfca8d3ec,"CVE-2011-1088
Fix unit test failures

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1079769 13f79535-47bb-0310-9956-ffa450edef68",pos
41,https://github.com/apache/jackrabbit,26e601934d0f439f0a61d62265f52936d79df40d,"JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack (CVE-2015-1833) (ported to 2.0)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.0@1680822 13f79535-47bb-0310-9956-ffa450edef68",pos
42,https://github.com/apache/tomcat,9233d9d6a018be4415d4d7d6cb4fe01176adf1a8,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=60918
When sendfile processing passes to the Poller for completion and then completes before Http11Processor.service() exists, the Processor is recycled which clears sendfileData causing the Processor to return CLOSED or OPEN rather than SENDFILE.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1788544 13f79535-47bb-0310-9956-ffa450edef68",pos
43,https://github.com/jenkinsci/gerrit-trigger-plugin,a222f2d9d1bca3422e6a462a7f587ae325455b80,"[SECURITY-402,SECURITY-403] Squashed commit of the following:

commit 0ad3bf0c4a82a47ee183bec085cf1e6537619d1a
Merge: 51c33ef 0c80b27
Author: rsandell <rsandell@cloudbees.com>
Date:   Tue Feb 20 16:38:01 2018 +0100

    Merge remote-tracking branch 'origin' into SECURITY-403

commit 51c33ef34d46f5fc859d1273eb309a447b821bc7
Author: rsandell <rsandell@cloudbees.com>
Date:   Fri Feb 16 17:50:24 2018 +0100

    [SECURITY-403] Fixing test after csrf

commit f8c49b7ba45344559e16815f6d5a8ed69856c1f8
Author: rsandell <rsandell@cloudbees.com>
Date:   Thu Feb 15 13:38:00 2018 +0100

    [SECURITY-403] Also try to prevent CSRF

commit aaccb2517cf32accfbc67c1228e19c5cd5cad0dc
Author: rsandell <rsandell@cloudbees.com>
Date:   Wed Feb 14 18:32:23 2018 +0100

    [SECURITY-403] Fixing the test

commit 8663e69ed5db3d6fb5f0d9e550b47de011570434
Author: rsandell <rsandell@cloudbees.com>
Date:   Thu Feb 1 13:36:32 2018 +0100

    [SECURITY-402,SECURITY-403] More Admin checks

    One test failing that I haven't figured out why yet",pos
44,https://github.com/x-stream/xstream,5b5cd6d8137f645c5d57b648afb1a305967aa7f,Fix XXE vulnerability for Dom4JDriver.,pos
45,https://github.com/spring-projects/spring-security,88559882e967085c47a7e1dcbc4dc32c2c796868,SEC-2500: Prevent anonymous bind for ActiveDirectoryLdapAuthenticator,pos
46,https://github.com/apache/camel,ec3d0db81ba061b27e934d5ff56e9baca0049eb,CAMEL-10894: Improve test fix,pos
47,https://github.com/cloudfoundry/uaa,460627ed419e4227b10ff121248b3ffc009011a9,Improve reset password experience,pos
48,https://github.com/apache/struts,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,"Merged from STRUTS_2_3_15_X
WW-4140
- Lukasz' patch applied [from revision 1502979]

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1503127 13f79535-47bb-0310-9956-ffa450edef68",pos
49,https://github.com/apache/openjpa,87a4452be08b4f97274d0ccfac585ae85841e470,"Disable logging during brokerfactory de-serialization.  Added type checking of plugin values.

git-svn-id: https://svn.apache.org/repos/asf/openjpa/branches/1.2.x@1462488 13f79535-47bb-0310-9956-ffa450edef68",pos
50,https://github.com/apache/camel,22c355bb4ffb500405499d189db30932ca5aac9,CAMEL-10894 Fixed test failure,pos
51,https://github.com/apache/struts,01e6b251b4db78bfb7971033652e81d1af4cb3e,"WW-4090 Itroduces actions names' whitelisting

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_2_X@1488895 13f79535-47bb-0310-9956-ffa450edef68",pos
52,https://github.com/apache/cordova-plugin-file-transfer,2b31723708256c08c5209308eb6ccfb03e2ab990,CB-9562 Fixed incorrect headers handling on Android,pos
53,https://github.com/apache/tomcat,b6974571c122f6a1e7ec74a90fa212976fa7b0ed,"Improve processing of chuck size from chunked headers. Avoid overflow and use a bit shift instead of a multiplication as it is marginally faster.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1578341 13f79535-47bb-0310-9956-ffa450edef68",pos
54,https://github.com/wildfly/wildfly-core,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,[WFCORE-3938]: Checking target paths when unzipping deployements.,pos
55,https://github.com/apache/xalan-j,cbfd906cc5a1f1566fa1a98400c82e56077fae0c,"Commit patch to handle secure processing. Thank you Ryan Berg.

git-svn-id: https://svn.apache.org/repos/asf/xalan/java/branches/xalan-j_2_7_1_maint@1581058 13f79535-47bb-0310-9956-ffa450edef68",pos
56,https://github.com/jenkinsci/email-ext-plugin,af2cc9bf649781c3c84c6891298db0d8601b193d,[SECURITY-372] Do not send mail to unrecognized or unauthorized users.,pos
57,https://github.com/apache/ofbiz,1c5d3856559d1eb4cdff5c0531346b4633541fa1,"The description attribute of the display-entity element is now escaped to prevent the risk of an XSS attack.
[CVE-2015-3268] Stored Cross-Site Scripting Vulnerability affecting the description attribute of the display-entity element because it was not escaped.

git-svn-id: https://svn.apache.org/repos/asf/ofbiz/branches/release12.04@1692360 13f79535-47bb-0310-9956-ffa450edef68",pos
58,https://github.com/eclipse/jetty.project,2f08ba29487aff6624dbf947b1fbd845cdd33464,"413684 - Trailing slash shows JSP source

Fixed alias checkers.   Non existent directory does check for none existence.  Prefix and Suffix check look for none empty/trivial prefix/suffixes",pos
59,https://github.com/letonez/libpam4j,84f32f4001fc6bdcc125ccc959081de022d18b6d,"Fix for: libpam4j authenticates invalid accounts
[https://github.com/kohsuke/libpam4j/issues/18]

Change-Id: I5052cd0d9f617239a63fb036daa697cbae5bb9d7",pos
60,https://github.com/cloudfoundry/uaa,9730cd6a3bbb481ee4e400b51952b537589c469d,"Upon a password change we will expire all HTTP sessions for that user
https://www.pivotaltracker.com/story/show/100043648
[#100043648]",pos
61,https://github.com/spring-projects/spring-security-oauth,1c6815ac1b26fb2f079adbe283c43a7fd0885f3,"Remove SpelView in WhitelabelApprovalEndpoint

Fixes gh-1340",pos
62,https://github.com/bcgit/bc-java,50a53068c094d6cff37659da33c9b4505becd389,updated default DSA parameters to follow 186-4,pos
63,https://github.com/apache/cxf-fediz,b6ed9865d0614332fa419fe4b6d0fe81bc2e660d,Make sure DocTypes are disallowed,pos
64,https://github.com/apache/struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,"Disable eval expressions

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249 13f79535-47bb-0310-9956-ffa450edef68",pos
65,https://github.com/apache/commons-collections,e585cd0433ae4cfbc56e58572b9869bd0c86b611,"[COLLECTIONS-580] Removed serialization support for the identified unsafe classes in the collections4 branch.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/collections/trunk@1714262 13f79535-47bb-0310-9956-ffa450edef68",pos
66,https://github.com/apache/tomcat,ece65c1a428094b1c6c17de3d7593f64e1bb1286,"CVE-2011-1088
@ServletSecurity
Servlets added via addServlet() should not be processed unless created via craeteServlet. Need to delay scanning until urlPatterns are known

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1077995 13f79535-47bb-0310-9956-ffa450edef68",pos
67,https://github.com/SonarSource/sonarqube,08438a2c47112f2fce1e512f6c843c908abed4c7,SONAR-10661 fix vulnerability in ZipUtils#unzip(),pos
68,https://github.com/eclipse/jetty.project,53e8bc2a636707e896fd106fbee3596823c2cdc,"Backport of issue #2560 fixes to jetty-9.3.x

Signed-off-by: Joakim Erdfelt <joakim.erdfelt@gmail.com>",pos
69,https://github.com/cloudfoundry/uaa,66132926f1bac0b878da5841be2f93fa5075d88f,"Only Reset Password code data should deserialize to PasswordChange

Signed-off-by: Madhura Bhave <mbhave@pivotal.io>",pos
70,https://github.com/spring-projects/spring-amqp,aff4d0aefcdb99726fd739abf3b9bb96df97b0f,"AMQP-830 Enable Hostname Verification by default

JIRA: https://jira.spring.io/browse/AMQP-830",pos
71,https://github.com/apache/pdfbox,f0c0fb1af3c0419bdea2fe3d0ab1fe36a6d9dc2c,"PDFBOX-3341: set access permissions to read only when not owner

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1742475 13f79535-47bb-0310-9956-ffa450edef68",pos
72,https://github.com/bcgit/bc-java,4092ede58da51af9a21e4825fbad0d9a3ef5a223,added additional checking to XMSS BDS tree parsing. Failures now mostly cause IOException,pos
73,https://github.com/apache/tomcat80,c15c2aba8eb42425f9ebcfcaef579dada38ad3a2,"Move the functionality that provides redirects for context roots and directories where a trailing <code>/</code> is added from the Mapper to the DefaultServlet. This enables such requests to be processed by any configured Valves and Filters before the redirect is made. This behaviour is configurable via the mapperContextRootRedirectEnabled and mapperDirectoryRedirectEnabled attributes of the Context which may be used to restore the previous behaviour.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1715207 13f79535-47bb-0310-9956-ffa450edef68",pos
74,https://github.com/apache/commons-fileupload,774ef160d591b579f703c694002e080f99bcd28b,"Fix a performance issue with large boundaries leading to a Denial of Service (CVE-2016-3092)


git-svn-id: https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1743480 13f79535-47bb-0310-9956-ffa450edef68",pos
75,https://github.com/apache/tomcat,9649a2147ce04753bb0bbe2be8e66444670c6db5,"Extend the parameter limits to multi-part processing

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1195977 13f79535-47bb-0310-9956-ffa450edef68",pos
76,https://github.com/apache/geronimo,f8a612df7b06729bfd6c826e1a110d4bb40dc1f5,"merge rev. 758252 from branches/2.1.4 - GERONIMO-4597 Validate Web Admin Console input - fixes for CVE-2008-5518, CVE-2009-0038, and CVE-2009-0039

git-svn-id: https://svn.apache.org/repos/asf/geronimo/server/branches/2.1@758274 13f79535-47bb-0310-9956-ffa450edef68",pos
77,https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,"Modify SpEL code gen to take account of null safe refs

With this change the code generation for method and property
references is modified to include branching logic in the
case of null safe dereferencing (?.). This is complicated
by the possible usage of primitives on the left hand side
of the dereference. To cope with this case primitives are
promoted to boxed types when this situation occurs enabling
null to be passed as a possible result.

Issue: SPR-16489",pos
78,https://github.com/bcgit/bc-java,73780ac522b7795fc165630aba8d5f5729acc839,BJA-694 cleaned up primality test,pos
79,https://github.com/apache/struts,fc2179cf1ac9fbfb61e3430fa88b641d87253327,Narrows possible locale to those from available locales,pos
80,https://github.com/apache/nifi,0127b02617530491a1a55aa72395cee583083956,"NIFI-4436: Fixed bug that causes a deadlock when changing version of a PG. Before this patch, an update would obtain a write lock and then recurse downward through the child groups, obtaining write locks to update variable registries. At the same time, if a Processor is obtaining a Controller Service, it will obtain a Read Lock on the Process Group and then recurse upward through the ancestors, obtaining Read Lock. If the timing is right, we can have a group obtain a read lock, then try to obtain its parent's Read Lock. At the same time, an update to the group could hold the Write Lock on the Process Group and attempt to obtain a Write Lock on child (where the Processor lives), resulting in a deadlock.

Signed-off-by: Matt Gilman <matt.c.gilman@gmail.com>",pos
81,https://github.com/apache/tomcat,a91516b80deaf1d0c6e04a7931765fdac34c4ccd,"Improve parsing of trailing headers

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1549523 13f79535-47bb-0310-9956-ffa450edef68",pos
82,https://github.com/apache/qpid-broker-j,30ca170c42c400b41340a81c6a69d33aa19bf189,"QPID-8046: [Broker-J] Add more tests

Cherry picked from ca088c2",pos
83,https://github.com/qos-ch/logback,f46044b805bca91efe5fd6afe52257cd02f775f8,harden serialization,pos
84,https://github.com/jenkinsci/jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,[SECURITY-1193],pos
85,https://github.com/restlet/restlet-framework-java,97a8d1d62612683817c785e99c4166bcde8cf1c,XEE injection security in XML extension. Reported by Man Yue Mo.,pos
86,https://github.com/apache/struts,34c80dae734e70f13c0e46f9c83602fb71318e58,"WW-3729 - Improves Strict DMI mode

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_X@1221473 13f79535-47bb-0310-9956-ffa450edef68",pos
87,https://github.com/apache/camel,adc06a78f04c8d798709a5818104abe5a8ae4b3,CAMEL-11929: camel-castor - Add more configuration,pos
88,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,TIKA-2773 upgrade sqlite version,pos
89,https://github.com/apache/tomcat,c08641da04d31f730b56b8675301e55db97dfe88,"Protect initialization of ResourceLinkFactory when running with a SecurityManager.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1725931 13f79535-47bb-0310-9956-ffa450edef68",pos
90,https://github.com/inversoft/prime-jwt,abb0d479389a2509f939452a6767dc424bb5e6ba,Fixing issue #3 and adding tests to confirm.,pos
91,https://github.com/apache/cxf,66c2c5b9,"Refactor how we extract ""IDs"" from delegation tokens when used for caching",pos
92,https://github.com/cloudfoundry/uaa,1368817fe4f4899c06089c940830525bc0327ee,Cleanup of non needed parameters,pos
93,https://github.com/facebook/buck,8c5500981812564877bd122c0f8fab48d3528ddf,"Prevent deserialization of random objects

Summary:
Fixed security issue with buck parser-cache command.
This diff prevent deserialization of random objects.

Reviewed By: jtorkkola

fbshipit-source-id: 24e8221",pos
94,https://github.com/apache/camel,ce19353f1297c5d3dc59be21a1ead89c0a44907,CAMEL-6748: Optimize File Producers by Skipping Header Evaluation. Thansk to James Carman for the patch.,pos
95,https://github.com/cloudfoundry/uaa,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b,"Refactor UAA token service to use new validation methods

[#158846330] https://www.pivotaltracker.com/story/show/158846330

Signed-off-by: Bruce Ricard <bruce.ricard@gmail.com>",pos
96,https://github.com/FasterXML/jackson-dataformat-xml,eeff2c312e9d4caa8c9f27b8f740c7529d00524a,prepare for 2.7.8,pos
97,https://github.com/apache/santuario-java,a09b9042f7759d094f2d49f40fc7bcf145164b25,"Disallow doc type declarations when secure validation is enabled


Conflicts:
	src/main/java/org/apache/xml/security/c14n/Canonicalizer.java

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/branches/1.5.x-fixes@1537956 13f79535-47bb-0310-9956-ffa450edef68",pos
98,https://github.com/apache/struts,8a04e80f01350c90f053d71366d5e0c2186fded,WW-4834 fixed faulty regex,pos
99,https://github.com/BigBadaboom/androidsvg,44e4fbf1d0f6db295df34601972741d4cf706cbd,"Issue #122: Changed parser so that it starts out using the XmlPullParser, but switches to the SAXParser if entity declarations are found.",pos
100,https://github.com/spring-projects/spring-framework,5a711c05ec750f069235597173084c2ee796242,"Disable DTD when parsing untrusted XML input

Issue: SPR-13136",pos
101,https://github.com/apache/lucene-solr,b091934f9e98568b848d0584a1145c8e514cbd21,Create znode upfront and fix chroot handling in delegation token feature,pos
102,https://github.com/apache/tomcat,dfa40863421d7681fed893b4256666491887e38c,"Ensure request and response facades are used when firing application listeners.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1785774 13f79535-47bb-0310-9956-ffa450edef68",pos
103,https://github.com/apache/tomcat,74a0585c82d981e80c82cd88d1cbcdb80082b77b,"Digest improvements:
- disable caching of authenticated user in session by default
- track server rather than client nonces
- better handling of stale nonce values

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1377807 13f79535-47bb-0310-9956-ffa450edef68",pos
104,https://github.com/apache/camel,7d19340bcdb42f7aae584d9c5003ac4f7ddaee36,XML External Entity (XXE) injection in XmlConverter. Thanks to Stephan Siano for the patch.,pos
105,https://github.com/looly/hutool,8d7d0b7fb5ea4f7447b40131bffc1ec506a6528e,fix slip bug,pos
106,https://github.com/apache/tomcat,a2538ce78f83b7376c48d12d8247600079d789b1,"Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=51698
Fix CVE-2011-3190
Prevent AJP request forgery via unread request body packet

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1162957 13f79535-47bb-0310-9956-ffa450edef68",pos
107,https://github.com/apache/tomcat,150bc791ac3ba40081425dd1c37a053fbb02b339,"Expand UTF-8 tests based on a test case written by Joe Orton for CVE-2008-2938
Note the additional failures this generates are not exploitable. They are invalid only because they encode a valid code point in too many bytes.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1451933 13f79535-47bb-0310-9956-ffa450edef68",pos
108,https://github.com/apache/tomcat,f5e06b8c743b1daa9eb5e817863958b6b320e044,"Improve sendfile handling when requests are pipelined.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.5.x/trunk@1788932 13f79535-47bb-0310-9956-ffa450edef68",pos
109,https://github.com/apache/tomcat55,644dfdf96cf82fcd2a2046d93f2b5495f7e94584,"Add additional configuration options to the DIGEST authenticator

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1159309 13f79535-47bb-0310-9956-ffa450edef68",pos
110,https://github.com/apache/tomcat,0c5d3a903598abd7c7ebe1b00e27a6574339c417,"Re-factor parameter parsing to improve performance

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1189899 13f79535-47bb-0310-9956-ffa450edef68",pos
111,https://github.com/apache/tomcat,639e20992a66d7a42fb59c974db91c8a0f730a1e,"Add additional configuration options to the DIGEST authenticator
This is the fix for CVE-2011-1184

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1087655 13f79535-47bb-0310-9956-ffa450edef68",pos
112,https://github.com/apache/struts,15857a69e7baf3675804495a5954cd0756ac8364,Reduces expression evaluation if there is no expression,pos
113,https://github.com/spring-projects/spring-framework,f2694a8ed93f1f63f87ce45d0bb638478b426acd,"Restrict HTTP methods on Servlet HiddenHttpMethodFilter

This commit restricts the allowed HTTP methods on HiddenHttpMethodFilter
(Servlet variant) to the following: PUT, DELETE, PATCH.

This filter is meant to be used to simulate those methods from HTML
forms sent by browsers, so no other methods are allowed.

Issue: SPR-16836
(Cherry-picked from f64fa3dea1)",pos
114,https://github.com/apache/tomcat,1735d7f55094c3775c7d94e4f8568336dbe1a738,"- Add some options for handling URL chars.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc6.0.x/trunk@506200 13f79535-47bb-0310-9956-ffa450edef68",pos
115,https://github.com/vert-x3/vertx-web,d814d22ade14bafec47c4447a4ba9bff090f05e,Create safe xml parsers,pos
116,https://github.com/kawasima/struts1-forever,eda3a79907ed8fcb0387a0496d0cb14332f250e8,Fixed CVE-2016-1181 and CVE-2016-1182,pos
117,https://github.com/apache/wicket,dffba2ce410ec7e917ad350d3528af4df67bc348,allow markup inside title via #setEscapeModelStrings(),pos
